@timestamp,agent.id,agent.name,rule.id,rule.description,rule.level,rule.groups,decoder.name,location,full_log,data.audit.id
"Apr 4, 2026 @ 17:12:44.465",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 17:12:44.464",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 17:11:29.461",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 17:11:29.461",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 17:11:29.460",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 17:10:14.457",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 17:10:14.457",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 17:10:14.456",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 17:08:59.453",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 17:08:59.453",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 17:08:59.452",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 17:07:44.449",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 17:07:44.449",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 17:07:44.449",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 17:06:29.446",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 17:06:29.446",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 17:06:29.445",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 17:05:14.442",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 17:05:14.442",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 17:05:14.441",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 17:03:59.438",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 17:03:59.438",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 17:03:59.438",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 17:02:44.434",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 17:02:44.434",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 17:02:44.434",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 17:01:39.430",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 17:01:39.430",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 17:01:39.430",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 17:00:24.426",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 17:00:24.426",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 17:00:24.426",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:59:09.422",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:59:09.422",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:59:09.422",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:57:54.418",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:57:54.418",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:57:54.418",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:56:39.414",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:56:39.414",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:56:39.414",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:55:24.411",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:55:24.411",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:55:24.411",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:54:09.408",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:54:09.408",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:54:09.407",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:52:54.403",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:52:54.403",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:52:54.403",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:51:39.399",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:51:38.399",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:51:38.399",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:50:33.395",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:50:33.395",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:50:33.395",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:49:18.391",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:49:18.391",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:49:18.390",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:48:03.387",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:48:03.387",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:48:03.386",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:46:48.383",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:46:48.383",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:46:48.383",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:45:33.379",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:45:33.379",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:45:33.379",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:44:18.374",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:44:18.374",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:44:18.374",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:43:03.370",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:43:03.370",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:43:03.369",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:41:48.365",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:41:48.365",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:41:48.365",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:40:33.361",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:40:33.361",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:40:33.361",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:39:28.358",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:39:28.358",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:39:28.358",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:38:13.354",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:38:13.354",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:38:13.354",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:36:58.350",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:36:58.350",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:36:58.350",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:35:43.346",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:35:43.346",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:35:43.346",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:34:28.342",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:34:28.342",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:34:28.342",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:33:13.338",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:33:13.338",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:33:13.338",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:31:58.333",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:31:58.333",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:31:58.333",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:30:43.329",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
